system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
157,2,downtown_dubai,-9.200678559377117,-9.372341691431172,-2.88054139061432,-2.2387923696934253,-2.623547481474525,4.375860645282278,6.961886189683751,6.345646478263496,2018-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,1,downtown_dubai,-9.263565538950001,-9.874979619600742,-1.1312093272844952,-2.5589537964667586,-3.3676305026999653,6.370865619650248,6.704611742483207,8.112644691486071,2018-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,1,downtown_dubai,-8.974524227128308,-9.623759651751346,-0.6152226860698723,-1.863119335504659,-2.6325529224680073,6.871518166937187,7.111404891623635,8.407405845126533,2018-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,1,downtown_dubai,-9.351000767359205,-9.876945977406901,-1.12269113086148,-2.66113664681525,-3.3710264447923333,6.367236069905984,6.689864120543961,7.750643546225381,2018-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,1,downtown_dubai,-9.138755503581246,-9.877302972656473,-0.8729980751867673,-2.031295008997763,-2.8722169389894883,6.867597823009916,7.10746049458347,8.633009932654833,2018-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,2,downtown_dubai,-9.19948261134584,-9.373763085158172,-2.877128744093011,-2.2495851275761987,-2.621011838360016,4.370181238210395,6.949897483769693,6.317632433080706,2018-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,0,downtown_dubai,,,,,,,,,2018-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2,downtown_dubai,-9.136200630940568,-9.373976232137915,-2.625657391573486,-2.1994507287762515,-2.631915372718543,4.368944617774266,6.936749902164313,6.318034123539408,2018-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,1,downtown_dubai,-9.157935468205972,-9.87872730076425,-0.8733981076679317,-2.4600548469010555,-3.1245735259083034,6.616285506784481,6.697880621304766,7.943279376166962,2018-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,1,downtown_dubai,-9.125218195622379,-9.882272747467963,-0.6276308169357823,-2.1472899044864917,-2.8770316921333343,6.6319203338491635,6.9779282911359495,8.110715452833865,2018-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
